0,6775
0,6361
0,6520
0,6423
0,6441
0,6972
0,6749
0,6611
0,6496
0,6482
0,6451
0,6687
0,6621
0,6673
0,6463
0,6658
0,6503
0,6654
0,6588
0,6769
0,6517
0,6303
0,6709
0,6640
0,6603
0,6352
0,6369
0,6255
0,6359
0,6200
0,6341
0,6463
0,6423
0,6445
0,6410
0,6538
0,6545
0,6471
0,6469
0,6681
0,6365
0,6589
0,6333
0,6529
0,6592
0,6725
0,6573
0,6559
0,5527
0,6538
0,6565
0,6721
0,6776
0,6335
0,6404
0,6646
0,6318
0,6401
0,6357
0,6298
0,6250
0,6427
0,6392
0,6215
0,6671
0,6298
0,6734
0,7402
0,6253
0,6671
0,6301
0,7024
0,6690
0,6341
0,6436
0,6366
0,6342
0,6429
0,6764
0,6829
0,6448
0,6633
0,6391
0,7623
0,6528
0,6387
0,6393
0,7192
0,6701
0,4813
0,4885
0,5777
0,4756
0,4960
0,4682
0,5939
0,5738
0,4883
0,4916
0,6098
0,4750
0,4795
0,4943
0,4832
0,4888
0,4760
0,6059
0,4627
0,5016
0,4814
0,5090
0,6319
0,5854
0,5036
0,5736
0,6501
0,5208
0,5038
0,4981
0,6222
0,6254
0,5026
0,4977
0,6046
0,6201
0,5969
0,5143
0,4999
0,6340
0,6126
0,5819
0,5949
0,5256
0,5092
0,5944
0,6105
0,5343
0,5349
0,5086
0,5202
0,6523
0,5011
0,5262
0,5194
0,5116
0,6145
0,5200
0,5088
0,5880
0,6188
0,6488
0,5301
0,5976
0,5081
0,4981
0,6026
0,5232
0,5180
0,5027
0,5074
0,6242
0,5253
0,5706
0,5154
0,5688
0,6013
0,5872
0,5474
0,7228
0,5392
0,5414
0,5943
0,4640
0,6152
0,4966
0,5112
0,5321
0,6109
0,6160
0,6193
0,6301
0,6075
0,5216
0,4771
0,6063
0,5821
0,6034
0,6035
0,5945
0,5835
0,5998
0,5140
0,5086
0,5265
0,4792
0,6293
0,5099
0,6162
0,4994
0,5998
0,4996
0,5066
0,6181
0,6156
0,5914
0,5436
0,5688
0,5818
0,5588
0,5126
0,6294
0,5295
0,5212
0,6241
0,6568
0,6473
0,6337
0,6162
0,6503
0,6423
0,6176
0,6348
0,6506
0,6342
0,6110
0,7053
0,5129
0,6534
0,5434
0,6029
0,6332
0,6323
0,5206
0,6169
0,6129
0,6393
0,6206
0,6219
0,6738
0,6167
0,6276
0,4755
0,5323
0,5392
0,5232
0,6226
0,6150
0,6159
0,4738
0,5930
0,6540
0,6069
0,6362
0,6227
0,6291
0,6320
0,6495
0,5536
0,6378
0,6258
0,6306
0,6639
0,5262
0,6377
0,6705
0,6221
0,5315
0,6379
0,6734
0,6639
0,6069
0,6104
0,6506
0,6431
0,5505
0,6326
0,5410
0,6359
0,6679
0,6298
0,6374
0,6392
0,6595
0,5180
0,6301
0,6438
0,6400
0,6194
0,6788
0,6469
0,6366
0,6134
0,6366
0,6340
0,6464
0,6382
0,6415
0,6419
0,6483
0,6395
0,6328
0,6628
0,6561
0,6757
0,6408
0,6870
0,6157
0,8364
0,6095
0,5132
0,6314
0,6268
0,6317
0,6386
0,6548
0,6495
0,6419
0,6402
0,6193
0,6258
0,6451
0,6195
0,6208
0,6198
0,6368
0,6410
0,6403
0,6320
0,6239
0,6954
0,6315
0,6435
0,6515
0,6369
0,6338
0,6259
0,6381
0,6511
0,4844
0,6371
0,6278
0,6248
0,6136
0,6145
0,6465
0,6196
0,5401
0,6415
0,6308
0,6328
0,6625
0,6318
0,6226
0,6172
0,6397
0,5302
0,6223
0,6337
0,6214
0,5176
0,5955
0,5128
0,6355
0,6232
0,6038
0,6028
0,5249
0,6089
0,6327
0,6389
0,6453
0,6165
0,6366
0,6105
0,6249
0,6115
0,6397
0,6182
0,6432
0,6265
0,6215
0,6292
0,6509
0,6393
0,6518
0,5503
0,6186
0,5543
0,6730
0,6192
0,6180
0,6269
0,6516
0,6469
0,6123
0,5442
0,6780
0,6437
0,6523
0,6409
0,6472
0,6370
0,6314
0,6173
0,6496
0,6614
0,6389
0,6411
0,6415
0,6167
0,6528
0,6264
0,6558
0,6818
0,6452
0,6430
0,6404
0,6466
0,7019
0,6698
0,6508
0,6355
0,6382
0,6492
0,6577
0,6687
0,6468
0,6418
0,6483
0,6309
0,6534
0,6397
0,6299
0,6368
0,6271
0,6361
0,6294
0,6411
0,6539
0,6323
0,6230
