4844	573,841687	5001	564,354737	17362	535,240075	17894	534,252300	35553	527,927203	38335	530,391566	53869	524,197302	55916	525,964826	72997	516,424010	70247	520,137539	89704	510,289752	89813	513,060202	105925	509,413782	106894	510,138513	123773	508,421410	120444	507,984884	143464	507,658364	137197	507,673001	160264	507,032045	155904	506,758648	171516	505,895116	173407	506,888653	187425	506,133479	187409	505,850382	203303	505,100373	205694	506,495979	218759	504,766288	224307	506,269993	232683	505,040978	235575	505,684145	246889	504,760598	246530	505,368338	260844	504,070569	261532	504,987466	272580	504,004073	274846	503,852641	282441	503,705834	284004	504,915088	295599	504,818097	293458	503,681233	303912	504,506839	304131	502,994447	
5376	569,887355	5532	561,628430	18300	535,087872	18800	534,018013	37210	527,707905	39726	529,776868	55838	523,680370	58167	525,339818	75170	515,513382	72435	519,344763	92282	510,218159	92532	512,371923	109442	509,189461	109957	509,027190	127461	508,102661	123835	507,886732	147730	507,502770	141166	507,482870	164624	506,819830	160514	506,545102	176189	505,730548	178267	506,633306	192395	505,926665	193661	505,595423	210320	504,568150	210945	506,362240	224369	504,585085	229636	506,138986	237966	505,063374	240622	505,647696	252155	504,914401	252827	505,387089	266235	503,997248	266704	504,909613	277659	503,958035	280222	503,730535	287832	503,630523	289410	504,825513	301053	504,663544	298662	503,605501	309116	504,411225	309585	502,829280	
5891	566,540726	6048	557,686745	19034	534,522479	19613	533,576213	38679	527,347480	41179	529,357581	57792	522,797967	60136	524,494717	77670	514,730830	74607	518,797056	94861	509,915671	96033	511,642901	112817	508,916229	113364	508,823114	131336	507,865756	127586	507,797797	151809	507,381486	145386	507,437791	169781	506,755588	164827	506,366984	180846	505,471883	183455	506,573699	197396	505,892215	197349	505,424746	216071	504,478684	216258	505,874438	230011	504,525313	235199	505,972808	243576	504,959621	245905	505,627019	257766	504,591143	258484	505,208795	271142	503,923106	271814	504,823952	282769	503,903805	285441	503,739779	292848	503,628343	295271	504,723455	306538	504,507472	303522	503,470150	314429	504,363032	314461	502,742888	
6407	562,978698	6579	554,973936	19863	534,344846	20456	533,199301	40038	527,069173	42648	528,906947	60026	521,925363	62089	524,094722	80264	514,247644	77123	518,142031	97768	509,595789	98721	511,565362	115974	508,768625	116834	508,569719	135384	507,791803	131790	507,749550	155794	507,119639	149590	507,358082	174673	506,655159	169140	506,240774	185471	505,392998	187409	506,341918	202740	506,378061	203569	505,817841	221838	504,287890	221650	505,787275	235231	504,365401	240419	505,996557	248936	504,898902	251312	505,622991	263157	504,519435	263938	505,144581	276159	503,884397	277049	504,738640	287832	503,864960	290942	503,647385	298115	503,632827	300381	504,681377	311788	504,494684	308616	503,393189	319727	504,263994	319524	502,672977	
6938	558,983578	7079	552,680969	20738	534,057957	21300	532,833247	41695	526,816783	44242	528,732752	62011	521,308140	64168	523,537523	82827	513,623220	79733	517,365977	100940	509,369794	101831	511,040102	119537	508,658672	120319	508,483683	139229	507,608640	135634	507,681852	160092	506,951218	153856	507,237972	179345	506,526441	173860	506,125840	189925	505,179823	192488	506,104991	207913	506,075769	209132	505,636279	227448	504,427981	227120	505,820767	240419	504,371555	245936	505,781124	254156	505,001375	256406	505,465496	268455	504,442151	270095	505,061667	281097	503,752256	282441	504,564990	292989	503,971640	296474	503,619795	303162	503,497535	305928	504,515281	317024	504,457683	313617	503,282588	325353	504,274890	324696	502,631893	
7454	556,898522	7626	549,446926	21613	533,629322	22347	532,424817	43133	526,128521	45899	528,808167	64246	520,969089	66621	522,616608	85469	512,947001	82421	516,600469	103738	509,167955	105066	510,848087	123132	508,247521	124054	508,357538	143432	507,519355	139932	507,488531	164624	506,868888	158170	507,116557	184065	506,468634	179064	506,064034	194864	504,888775	197536	506,035819	213461	505,884063	215055	505,221047	232996	504,207571	232511	505,737340	245889	504,225794	251577	505,774445	259125	504,773340	262251	505,419976	273299	504,306713	275330	504,943550	286144	503,699354	287379	504,561815	297849	503,935987	301709	503,525316	308163	503,471015	311273	504,447202	322665	504,396821	318696	503,255301	330979	504,140377	329650	502,541389	
7985	555,330720	8220	546,834634	22723	533,482478	23144	532,187940	44648	525,851458	47602	527,357636	66653	519,959914	69122	521,606752	87985	512,388906	85609	515,808140	106801	509,706953	108317	510,468176	126461	508,112998	127617	508,171875	147543	507,399446	144183	507,436972	169640	506,801385	162327	506,917360	189503	506,461622	183956	506,060042	200349	504,943379	202600	506,547538	219275	505,762635	220165	505,095373	238575	504,307737	237934	505,713804	251421	504,062175	257453	505,701569	264173	504,623915	267486	505,347502	278284	504,180657	281066	504,869871	291379	503,666940	292755	504,588385	302944	503,683385	307085	503,384180	313179	503,418330	316649	504,354551	328025	504,307915	323649	503,182102	336151	504,061843	334870	502,516181	
8532	553,611255	8798	544,259364	23504	533,087251	23691	531,848568	46414	524,896964	49415	527,068013	69200	519,282129	71341	520,736663	90751	512,061703	88375	514,802229	109942	508,883603	111473	509,903459	130461	507,893859	131305	507,909837	151793	507,250000	148324	507,224371	174329	506,705746	166624	506,816197	194692	506,156513	187425	505,824307	205913	504,948866	207882	506,158618	224604	505,710062	225682	505,002528	244467	504,118279	243623	505,628325	256562	503,966843	262798	505,497707	269033	504,543720	272533	505,261012	283238	504,224902	286269	504,795866	296708	503,518462	298115	504,534026	308116	503,631588	312320	503,338356	318305	503,351582	322352	504,348593	333276	504,329479	328838	503,126931	341558	503,986674	340245	502,489351	
9033	552,758347	9298	541,343146	24692	532,891052	24614	531,726309	48321	524,626529	51181	526,775587	71513	518,451332	73529	519,841323	93423	511,877972	92032	514,158640	113130	508,752198	114693	509,606825	134446	507,744050	135040	507,821931	155778	507,085872	151809	507,231147	180189	506,421454	171172	506,733039	200412	506,320504	192363	505,686788	211695	504,807106	213445	505,800887	230152	505,676788	231574	504,856529	249858	503,906671	249640	505,535317	261516	503,843927	268033	505,540726	274424	504,422800	278206	505,175367	288270	504,116192	292114	504,702806	301537	503,508989	303162	504,442131	313617	503,538972	317524	503,268559	323368	503,271016	327369	504,254405	338730	504,404145	334354	503,080175	347731	503,898405	345418	502,415342	
9548	550,370246	9830	539,381453	26536	533,604474	25895	531,462001	49946	524,440584	52994	526,296723	73498	517,753584	76217	519,196914	96267	511,175209	94861	513,396638	116631	508,805348	118584	509,501611	138291	507,586900	139229	507,666384	160670	506,799892	156154	506,964146	185425	506,361418	175782	506,474206	205882	506,413309	197224	505,602709	217727	505,006210	218837	505,698717	235434	505,527590	237466	504,847237	255156	503,918367	255125	505,492228	267142	503,819456	273268	505,405017	279190	504,374439	283503	505,155070	293317	503,971466	297412	504,621249	306647	503,442785	308772	504,387240	318868	503,559274	322837	503,365454	328244	503,243075	333026	504,209722	344262	504,178643	339261	503,024236	353060	503,851771	350325	502,380860	
