367777,6728
588357,1269
339083,4380
345867,4308
114207,1811
355750,7243
161111,1744
142332,1493
503722,0829
127815,7406
603169,1117
350914,3754
338177,6419
207640,8760
524689,7588
141928,2748
560743,5373
556840,0661
284618,8327
542043,9420
495130,0080
366024,6004
401539,6127
868264,6930
223260,7562
427750,0356
724132,5238
310406,3927
363301,2808
634450,5515
372282,8297
149519,4300
588540,7338
892279,9655
651255,3188
220768,5338
477607,2987
561801,6320
374809,9010
134822,3491
702782,0225
326870,7735
209207,4974
290656,7862
313955,7577
480510,5565
515320,3262
465957,5963
358775,5275
539850,7261
491126,5896
464473,3925
602986,2531
696937,6913
365357,6062
525574,8094
572092,3046
427206,7165
393242,7951
727910,7591
474447,6811
496930,1921
608580,6130
418915,3604
642773,7751
866802,0658
559638,4792
308334,6438
190888,0111
944025,2972
627306,9267
624945,2952
822555,8858
112737,9299
387056,3921
313275,3801
350914,3754
718679,9170
468399,0105
448476,5775
288176,5999
100203,7529
545343,6695
236595,6394
393988,5554
426725,1612
350756,8565
318803,0082
426530,0343
481678,0529
940719,2339
463510,1481
374494,9616
171515,2957
616054,8916
451929,7409
447236,6690
332503,9816
160736,4440
179346,1599
497002,3957
182197,6410
344719,2466
252207,5421
627198,1192
227397,1763
316173,7782
770133,7383
698370,5212
289079,1144
280612,0410
580108,6792
718312,8364
366730,6592
216686,5217
644660,0998
372317,9366
854665,7710
343048,8377
399501,4566
460341,3041
344419,2058
522305,8224
446010,5102
769555,4568
239638,7372
622335,8403
254977,6545
351517,6344
251003,3129
494058,3564
359704,3158
499654,5250
223878,6234
205980,6944
416200,1889
191905,0096
181529,0367
418602,4723
334385,3283
126856,1276
436155,0445
426535,5243
436318,3881
568532,5133
501012,3006
92821,5506
279672,6759
211521,8145
457634,7038
623888,1714
195799,3729
103019,2871
530234,0921
256228,5310
239214,1057
608385,4251
275208,5314
499411,1604
430347,6116
447222,8244
612122,6013
652879,0703
374439,6801
602757,4824
379148,5157
187626,4735
289795,1234
126813,1622
495865,2187
276597,2329
423973,6966
568135,0620
276164,8110
168845,9642
709784,0154
488301,0110
800374,1398
148813,0348
438864,1398
700165,7491
604222,3915
568235,4010
337220,4909
704388,4300
462735,7696
251783,8334
152793,6653
474064,4466
884062,9198
303629,3234
586573,6364
405247,6879
417835,6370
107287,3323
635144,7786
283836,3265
338983,0454
575009,4849
465131,2955
170211,8305
768412,9742
791690,5782
133292,3852
510414,7354
515068,1417
741872,6409
534624,6224
481100,6543
712279,4926
498749,7905
353808,6712
551091,2269
1035825,1599
358868,0669
345563,4801
219904,2390
145171,8484
525105,1619
484229,9762
741872,6409
485875,7459
554362,1232
506864,4358
686948,1842
628908,4170
393141,8556
644351,2574
650783,7429
239710,2443
331861,7023
829455,9929
626026,9330
283884,9539
440543,1541
415598,4172
283665,1128
219707,5512
256095,1831
615302,3873
396683,2120
409308,6783
710917,8504
361686,9112
381709,0896
205914,0815
356728,2633
296943,8045
492966,7211
565681,0703
670844,2273
332667,6881
775252,1056
506597,3679
564872,5249
672493,7480
180906,1689
335613,9516
494518,4570
441455,3172
307490,9870
185128,2864
709523,1010
796582,8541
323840,8702
713782,3931
806648,6581
555998,1939
299661,9434
718256,2595
328122,6147
396516,4263
334527,9449
594283,3354
284828,4163
217996,3696
533089,1475
624600,4133
387414,5592
665089,6180
508140,5393
434137,9210
234810,6477
798548,1923
195231,8937
154094,6486
557509,8503
498247,0601
419785,5750
222302,9661
739924,3039
820242,5073
622335,8403
544564,9407
538351,8663
602491,0333
414428,3665
246368,3445
288203,6238
560472,6338
529290,2759
797707,6522
333535,2340
660178,6681
557938,3459
859799,5151
362760,3768
511564,1360
323925,1196
722922,0392
269057,2332
402086,2324
327146,5530
741817,1907
123995,0370
820210,6270
462745,6682
426232,1858
360946,0385
578652,0663
427102,2359
364856,4800
126690,4731
486419,4850
690403,2930
298838,5853
369276,9906
574999,3311
177219,0252
300654,5754
507696,9742
586983,0150
432041,7206
155955,9600
241677,9770
494982,4964
746470,6156
802973,8990
171974,5813
391300,7104
513662,1858
126813,1622
568892,2747
375356,2706
464810,8757
553929,1285
161988,6450
394979,5940
453945,3811
474761,7378
335958,1352
303335,5042
493678,1363
333397,8737
509901,2867
223766,6537
737798,0455
173537,0004
195603,5441
1065726,7236
365856,9999
367569,1409
526594,2561
339813,4465
575155,4300
387678,4674
325852,8802
