29	1542190,268671	29	1542190,268671	5026	1150213,013824	5025	1150213,013824	10123	720046,024831	10124	737410,710477	15070	574754,402962	15155	578336,751159	20150	515465,243214	20154	515298,755095	25228	505324,827453	25375	505615,848195	30339	500519,912544	30181	500384,168416	35300	498137,178836	35523	497737,383377	40697	493911,149749	40781	493865,733450	45849	489386,386266	46069	489104,516772	51197	483819,695764	51298	484037,937900	
646	1475721,157944	651	1461667,683690	6219	1053423,007449	6171	1060134,674016	11905	686646,625864	11878	701209,877140	17441	541838,686788	17507	543972,473495	23310	507374,201731	23514	507266,292952	29275	501566,186138	29419	501648,222672	34898	498740,987401	34553	499128,267502	40174	494199,027871	40319	494123,852263	45560	489972,537067	45533	490197,993137	51065	484412,014689	51137	484123,818012	56217	479378,425367	56930	479037,017381	
1287	1429345,994149	1282	1437242,561979	7493	908629,498300	7441	933444,012057	13935	609902,756266	13879	631678,912688	19895	518748,052798	20214	518210,874352	27416	503504,980037	27572	503273,450934	33947	499654,327817	33901	499611,032856	40035	495847,486051	39449	495506,923330	45022	490076,857342	45307	490302,488638	50673	484625,229573	50755	484849,787638	56991	478738,282707	56770	479011,732471	61126	475045,736166	61901	474332,669281	
1930	1433319,417713	1926	1421521,798702	8777	796753,035909	8669	815718,181306	16121	563367,869611	16120	574502,371288	23156	507970,422830	23633	508899,041378	31388	500786,706258	31814	500953,390980	39013	496816,353106	40697	NaN	45029	491437,094195	44550	490989,675348	50145	485829,927100	50334	485366,116582	55925	479917,671996	56037	480145,688911	62292	473692,700932	61742	474441,386320	65927	470224,980179	66879	469715,065598	
2563	1381592,888466	2593	1363956,234742	10092	747828,396069	9921	751184,601297	19066	524667,572661	18609	540018,368738	27369	503447,349965	27860	505039,570199	35813	497063,104087	37627	NaN	43942	493007,867618			50149	487022,029435	49754	485995,209810	55637	481281,210926	55707	481165,341268	61277	474940,873880	61320	474964,806590	68865	NaN	66711	470012,139560	70893	466214,318535	72057	465238,534576	
3198	1322229,723445	3220	1309582,803084	12170	654179,058255	11923	692754,395014	22269	510247,712399	21609	511875,588288	31424	501059,238110	31982	502156,681646	42506	NaN			49200	488639,676115			55638	482902,924757	55414	481859,575155	60870	476441,559679	60769	476455,383782	66195	470290,674947	66610	470349,388342			71694	465574,917744	75574	462806,948882	78579	NaN	
3908	1263522,558076	3929	1255031,669981	14122	608840,433082	13916	610274,131951	26082	506199,767045	25314	507358,701878	36268	497400,761830	36686	498486,670074					54400	484442,254128			60911	478119,947246	60683	476825,370290	65633	472215,780499	65139	472664,710842	71137	466636,351170	71295	466108,286072			76726	461367,701530	80082	459336,931557			
4531	1205468,579912	4549	1202570,780494	16494	564170,940691	16156	559449,799492	30336	502224,449776	29326	503070,296300	41378	493603,394792	41316	494945,520250					59782	479485,474325			65864	473506,770426	65554	472329,156686	70441	468340,975473	70008	468735,462248	76036	462606,637488	76265	462366,313780			80898	457278,542111	84115	455711,152940			
5478	1122663,507380	5522	1114056,802872	19021	527814,800433	18654	526361,125370	34801	500420,289029	33772	501367,636782	46493	488729,249738	46197	490316,925711					64931	475283,595170			70989	469281,310228	70425	468505,335853	75253	464501,937974	74783	464950,124516	80629	458669,060121	81823	NaN			86900	NaN	87984	451892,650944			
6733	987470,177101	6803	982587,812710	22088	509544,157826	21619	510372,549707	40017	496847,851364	38913	498544,482759	53171	NaN	51566	484756,757725					69823	471071,402890			75838	465601,012168	75159	464874,489445	79927	460805,046995	79386	461827,990421	84588	454651,678170							93075	NaN			
7920	867829,782442	8107	863884,296177	25943	505181,849495	25149	506383,760016	44550	492555,550462	44141	493748,447644			58909	NaN					74288	467316,133115			80462	461551,154129	79760	461303,460398	83917	457327,880315	83501	458323,471971	90074	NaN											
9146	773003,401809	9367	788385,149201	29980	501382,755859	29139	502558,205997	49847	487487,564893	49479	489016,314540									78903	464226,848167			84500	457631,566067	83899	457861,945412	87814	453597,577074	87525	454607,313993													
10761	713604,518652	11118	725788,652222	34815	499513,122433	33965	500194,246795	55459	483207,711209	54991	485031,352336									83073	460444,718836			88387	454182,959585	87817	454667,312799	91593	449849,852916	91142	451606,272945													
12651	637967,490392	13083	652372,778885	39916	496209,363562	38879	497646,485460	60694	478137,194556	59915	480173,288945									87090	456868,951815			92899	NaN	91501	450898,641823	94856	445136,727239	94445	447269,394411													
14649	591223,827126	15201	604258,261176	44990	491779,496281	43871	493320,770327	65671	473717,573155	65221	475851,931481									90780	454250,248175					94637	446649,682904	97941	440789,359524	97419	443221,423610													
17166	550411,732880	17742	551873,257529	50301	487307,158227	49291	488678,543420	70573	469993,987076	70007	471747,668825									94228	450245,742517					97819	442350,579897	101016	436164,857520	100469	438763,615294													
19763	523350,889624	20423	517895,353718	55401	483299,794447	54308	484906,062974	75429	466029,423651	74748	468061,698513									97091	445881,942419					100778	438191,880294	103769	432587,017398	103306	434705,311419													
23125	510146,095503	23873	510190,692935	60514	478900,158707	59427	480006,968387	79933	462701,349470	79388	464637,389637									100188	441311,750712					104519	NaN	105942	428306,141406	105700	430782,055476													
27271	506579,234978	28093	505887,075314	65825	473983,786601	64433	475983,779359	83995	459431,248999	83494	460859,795890									102984	437015,137763							107526	424325,383905	107310	426731,114765													
31454	502744,337692	32387	503892,319889	70592	470064,597065	68690	471714,896003	87817	455699,182185	87371	457271,963817									105568	433256,784297							108943	420678,094539	108778	423110,959065													
36311	499148,205633	37052	499980,479388	75257	466215,049422	73612	467898,335142	91628	451984,046745	91304	453690,623051									107157	429529,940901							110602	417181,699167	110468	419640,908026													
41938	495286,101565	42314	496143,839307	79952	462300,094835	78278	464510,745255	94834	447503,537667	94532	449202,185221									108693	426205,392647							112859	413723,268768	112666	416362,235385													
47081	490228,167911	49134	NaN	84071	458588,223514	82588	461003,879335	97973	443499,342776	97626	444911,626489									110425	422957,863056							114467	410701,992061	114370	413052,565617													
52779	485538,355224			87839	455396,573476	86420	457736,953550	101017	439058,317884	100630	439910,611381									112629	419694,940609							116001	408143,681964	115964	410525,017512													
58026	480748,961329			91672	451482,209162	90043	455015,747650	104645	NaN	103442	435489,833424									114298	416789,435243							117381	405512,830058	117455	407946,399369													
63276	476260,655008			94755	447069,115788	93634	451468,031402			105796	431218,581868									115866	413989,249343							118679	402794,980511	118751	405206,020870													
68135	472236,604199			97822	443049,997472	96515	447678,497824			107395	427569,042758									117272	411685,517635							120063	400119,584772	120039	402921,250116													
74567	NaN			101680	NaN	99609	443189,204577			108877	424037,886592									118545	408762,420857							121539	397015,539717	121512	400257,583312													
						102499	439059,844362			110552	420774,800404									119895	406133,989477							122879	394781,987557	122898	397537,723152													
						106065	NaN			112783	417845,423242									121401	403513,193766							124251	391938,500134	124202	395478,411794													
										114410	414828,952136									122814	401114,066131							125692	388938,172030	125621	392717,325416													
										115997	411832,112044									124231	398339,458478							127078	386551,560663	127002	389537,754783													
										117443	409091,147869									125686	395344,960647							128147	383821,957851	128068	387118,352615													
										118751	406272,587570									127460	NaN							129046	380873,900532	128981	384713,445174													
										120053	403830,220907																	130155	378786,136119	130455	NaN													
										121536	401442,515325																	131057	376403,995323															
										122883	398660,298846																	132687	NaN															
										124225	396690,170415																																	
										125681	393341,975702																																	
										127038	390844,112590																																	
										128077	388456,248856																																	
										128991	386163,258994																																	
										130172	383728,842397																																	
										131257	NaN																																	
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
