335632,4416
692245,7577
516715,4355
870392,5710
504956,4235
812176,1765
953328,5914
519290,8383
355576,4919
420954,3540
411048,8866
658700,1630
264966,4274
409100,7896
540535,3177
401914,9305
323985,6690
918921,9109
280912,2935
304769,8306
631060,5768
410735,6138
530770,0863
580230,1655
403649,0628
636839,5532
510105,7907
324137,4595
606103,6892
328734,7826
311303,4753
305974,1959
385913,2134
400617,3231
686577,7481
675416,2346
552563,7540
928282,7344
848605,5945
471334,6843
365177,0577
427238,6481
600327,3935
454522,8258
644355,0047
565255,5472
602018,1980
375939,9813
478185,4261
362481,3064
658901,9450
309840,7632
649180,4476
599927,7060
592824,8032
1254441,1310
438802,9268
501462,4814
813960,8119
232210,7875
779827,1681
770247,3421
515606,4320
374892,1828
433055,7320
545813,8957
193390,7722
562890,6273
501318,0530
359555,7018
239552,9274
524586,7639
287545,6378
541621,1947
444348,5650
587167,9065
568762,9305
625701,0397
175351,3775
546242,4052
352791,6148
784499,8331
343913,5177
487654,3357
403952,6126
460295,3012
679436,5100
271451,8766
217547,0307
582250,7942
636696,1852
306968,7901
630776,3802
516275,7678
596501,3196
337405,3242
778670,5757
779520,0213
645797,6298
466851,9738
219712,6611
351867,0912
743166,1998
390998,5248
260237,3686
429137,8712
509878,4400
347920,1304
653507,0421
698205,4628
428501,7246
658901,9450
276125,3127
463720,0128
359485,1743
799972,9989
465578,4176
438071,9968
238768,3582
298100,7163
368995,2781
577091,2078
459724,3484
1008809,2142
460457,1034
654730,5119
277765,1086
399577,9044
273993,0725
625513,0481
355512,3523
633619,9130
362297,8375
384592,6952
717939,9101
505949,2687
642835,1632
941796,7925
483721,5741
406555,6487
559982,0023
517963,4596
243993,8280
312282,4574
878954,5893
460821,7233
426956,9878
327720,1576
567561,0998
782367,2633
633050,1869
710773,1038
458262,7037
468432,3129
487716,5868
347886,2200
594999,9083
184203,0924
824965,1613
544702,7555
255018,5979
642836,4407
461120,6259
390964,7270
