1,0915
0,8224
0,6579
0,6160
0,5957
0,5770
0,5590
0,5411
0,5238
0,5060
0,4885
0,4716
0,4546
0,4373
0,4219
0,4069
0,3923
0,3769
0,3616
0,3482
0,3343
0,3211
0,3095
0,2983
0,2873
0,2758
0,2645
0,2550
0,2465
0,2405
0,2335
0,2280
0,2215
0,2177
0,2134
0,2094
0,2054
0,2016
0,1978
0,1943
0,1910
0,1879
0,1849
0,1813
0,1784
0,1756
0,1727
0,1700
0,1676
0,1651
0,1624
0,1569
0,1524
0,1490
0,1467
0,1448
0,1430
0,1413
0,1390
0,1362
0,1342
0,1319
0,1299
0,1284
0,1276
0,1258
0,1229
0,1221
0,1216
0,1215
0,1202
0,1199
0,1197
0,1192
0,1189
0,1178
0,1179
0,1177
0,1174
0,1172
0,1169
0,1166
0,1165
0,1157
0,1156
0,1148
0,1149
0,1146
0,1148
0,1148
0,1145
0,1140
0,1136
0,1138
0,1137
0,1139
0,1135
0,1129
0,1125
0,1125
0,1121
0,1120
0,1122
0,1118
0,1115
0,1114
0,1117
0,1114
0,1113
0,1109
0,1111
0,1108
0,1106
0,1104
0,1103
0,1100
0,1096
0,1096
0,1094
0,1094
0,1092
0,1091
0,1092
0,1090
0,1088
0,1087
0,1086
0,1084
0,1085
0,1084
0,1083
0,1081
0,1080
0,1080
0,1077
0,1076
0,1077
0,1076
0,1074
0,1073
0,1070
0,1069
0,1066
0,1065
0,1066
0,1065
0,1065
0,1064
0,1063
0,1062
0,1061
0,1060
0,1060
0,1058
0,1058
0,1057
0,1057
0,1057
0,1056
0,1055
0,1054
0,1052
0,1052
0,1052
0,1051
0,1050
0,1048
0,1048
0,1047
0,1047
0,1045
0,1044
0,1042
0,1041
0,1041
0,1040
0,1040
0,1039
0,1039
0,1038
0,1037
0,1037
0,1037
0,1034
0,1034
0,1033
0,1032
0,1031
0,1030
0,1029
0,1029
0,1028
0,1028
0,1028
0,1028
0,1027
0,1027
0,1027
0,1025
0,1024
