3826,8973
3455,6557
3718,4281
3271,3042
2987,2534
3230,2019
3877,8414
3364,1828
2845,9134
3607,4878
3141,5903
2912,5296
3426,5167
3890,8719
3182,0082
3462,7239
2980,7000
3137,8776
3992,2013
3623,2102
3555,0200
2993,3030
3611,0540
3325,8375
3442,7261
2822,6089
3324,2492
3342,9992
3768,0610
3602,1408
3551,1906
3469,1525
2973,7162
3197,3614
3949,0079
3686,7209
3570,3909
3320,9354
2939,6668
3404,5916
3193,6373
3000,6772
3749,1454
3784,9858
3260,4079
3162,5492
2869,4983
3619,3750
3794,3507
3675,4940
3291,8514
3063,6069
2803,7390
3779,2794
3499,3407
3665,9796
3405,1658
3475,5343
2878,2483
3774,8522
3337,3267
3073,7863
3804,9185
3398,1276
2947,1759
3612,1400
3309,5237
3144,5874
3457,9722
3996,3953
3356,6458
3259,5822
3766,3243
3531,3352
3434,2920
3764,6570
3395,3531
3292,5723
3714,5418
3588,8603
3151,0667
2902,4793
3687,8966
3269,8264
2844,1231
3608,6259
3203,1009
3259,8561
3633,2843
4168,8788
3268,0080
2918,1875
4107,0154
3542,3059
3366,5098
3525,3593
3601,6421
3103,0716
3459,8238
3377,8807
3366,9787
3943,6134
3202,0928
2964,4527
3280,9093
3812,3193
3385,3525
2953,4201
3551,5514
3396,4347
3265,7650
3503,7217
3412,2579
4094,9411
3276,9107
2960,2618
4219,2286
3286,7584
2953,7196
3695,1525
3502,1085
3168,9924
3818,7099
3792,6426
3792,6426
3767,5330
3737,4727
3717,0569
3513,5520
3731,8536
3514,1786
3238,5405
3990,4054
3326,9891
2979,9285
3656,0540
3240,2923
3342,1798
3818,7099
3793,7700
3792,3939
3790,7502
3726,4319
3716,6619
3736,8082
3358,6012
3172,9731
4168,9336
3547,5648
3187,3200
4183,2988
3435,6658
3064,9306
3226,1846
3174,8274
3794,4378
3792,7929
3780,0995
3732,0209
3775,1350
4006,2483
3284,7418
2998,3955
3749,1034
3791,1135
3320,3560
3681,7329
3457,9709
3579,1090
3103,8165
3744,6887
3744,6887
3383,5948
3383,5948
3402,4327
3374,3077
3374,3077
3374,3077
3298,3951
3298,3951
4172,9081
3629,4818
2935,9294
3791,6761
3492,3878
3154,6680
3384,1669
3708,6685
3813,7823
3405,7000
3601,9663
3424,7786
3763,4387
3392,9698
3298,3951
3750,9807
3426,1967
3359,5447
3559,2472
2966,9095
3754,4179
3716,2655
3682,0556
3490,8597
3145,6766
3536,9766
3310,9616
4291,2712
3717,4785
3102,5992
4039,0298
3296,7784
3157,8666
3749,1786
3435,7535
3281,4383
3479,1215
3432,2465
4036,8341
3757,6771
3101,5470
3729,8154
3360,0978
3331,3354
3678,5912
3355,4885
3186,2134
3432,2465
3432,2465
4373,7217
3809,8323
3713,5839
3366,3490
3904,1761
3879,9496
3595,6267
3451,9721
3391,6399
4181,3127
3448,1616
3645,2899
3228,1015
4150,8227
3151,6484
3165,9611
3883,2470
3201,5156
2800,9928
3708,8304
3541,2372
3390,3967
3450,8874
3294,3935
2947,7266
3583,1099
3573,7349
4103,5226
3365,1011
3104,7941
4080,6401
3361,6100
2846,6663
3772,3460
3433,9847
3313,0366
3434,4774
3013,3828
3564,3599
3564,3599
3777,0612
3587,9851
3149,0504
3159,9021
3990,8967
3517,5428
3525,1152
3304,1156
3215,1595
3631,1404
3278,7854
3067,5040
3631,9834
3447,7195
3913,3901
3449,7106
3149,4943
3396,0163
3251,5737
2904,0979
3407,9514
3016,1043
2918,4547
3536,3602
3415,4543
3476,7039
2980,2621
3170,2502
3816,7980
3307,3784
3193,4336
3003,6387
3838,1208
3208,1558
2978,8514
3420,0134
2995,4576
2903,2467
3457,3088
3374,5912
3374,5912
3374,9618
3441,7682
2912,4878
3776,8704
3224,9048
3042,4748
3437,8316
3313,0165
3443,3761
3452,2533
2933,5901
3551,3203
3493,2222
3430,2149
3294,8734
3319,4427
3496,9500
4181,3993
3619,3994
3152,5661
4397,8787
3670,2069
3094,4168
4094,9887
3620,9554
3331,5238
4109,1288
3863,9601
3873,3351
4349,8349
3679,1564
3230,0277
4189,2752
4092,7727
3241,2159
3781,4604
3691,8952
3205,0991
4013,2672
3863,9601
3885,5026
3852,4753
4506,1776
3762,7606
3523,0180
4220,5070
3850,7671
3394,1574
3394,1501
3556,6872
3888,6941
3888,6941
3864,3437
